key,row,count,pairs
rigid-hulled,23239,1,ambulance_firetruck:1
rikugyou,23240,1,ambulance_firetruck:1
rim-mint,23241,1,hotpot_vase:1
rim-rest,23242,1,hotpot_vase:1
rim-typical,23243,1,hotpot_vase:1
rim/base,23244,2,hotpot_vase:2
rimmed,23245,13,acousticguitar_violin:1|cucumber_zucchini:2|hotpot_vase:10
rind's,23246,1,ant_bee:1
ring-adorned,23247,2,acousticguitar_violin:2
ring-like,23248,4,ant_bee:1|cucumber_zucchini:2|hotpot_vase:1
ring-typical,23249,1,ant_bee:1
ringbearer,23250,19,hotpot_vase:19
rinse,23251,1,ambulance_firetruck:1
rio,23252,12,acousticguitar_violin:12
ripen,23253,3,cucumber_zucchini:3
ripened,23254,1,ant_bee:1
ripeness-green,23255,4,ant_bee:4
ripeness-red,23256,1,ant_bee:1
ripeness-red-orange,23257,1,cucumber_zucchini:1
ripped,23258,3,acousticguitar_violin:2|ambulance_firetruck:1
ripple,23259,9,acousticguitar_violin:9
rippled,23260,2,hotpot_vase:2
ripples,23261,13,acousticguitar_violin:3|ant_bee:4|cucumber_zucchini:4|hotpot_vase:2
rippling,23262,11,acousticguitar_violin:4|ant_bee:5|hotpot_vase:2
risers,23263,4,acousticguitar_violin:4
rising-authentic,23264,2,hotpot_vase:2
rising-suggesting,23265,1,hotpot_vase:1
rising-typical,23266,1,hotpot_vase:1
risk,23267,2,acousticguitar_violin:2
risotto,23268,3,cucumber_zucchini:3
risparmio,23269,3,ambulance_firetruck:3
rita,23270,1,acousticguitar_violin:1
ritualized,23271,1,ant_bee:1
rituals,23272,3,cucumber_zucchini:1|hotpot_vase:2
rival,23273,20,hotpot_vase:20
riverbum,23274,2,ant_bee:2
riverland,23275,1,ambulance_firetruck:1
rivers,23276,5,hotpot_vase:5
riverview,23277,1,ambulance_firetruck:1
riveted,23278,4,acousticguitar_violin:2|ambulance_firetruck:2
rivets,23279,4,hotpot_vase:4
rk,23280,47,ambulance_firetruck:47
rkn,23281,9,ambulance_firetruck:9
rm1.00,23282,2,cucumber_zucchini:2
rnp,23283,12,ambulance_firetruck:12
ro,23284,16,ambulance_firetruck:16
ro-ar,23285,2,ambulance_firetruck:2
ro-ma,23286,1,ambulance_firetruck:1
roaches,23287,2,ant_bee:2
road's,23288,1,ambulance_firetruck:1
road-classic,23289,1,ant_bee:1
road-themed,23290,1,acousticguitar_violin:1
roam,23291,2,ambulance_firetruck:2
roams,23292,1,ant_bee:1
roars,23293,2,ambulance_firetruck:2
robber,23294,29,ant_bee:29
robbia-style,23295,3,hotpot_vase:3
robe,23296,11,acousticguitar_violin:1|hotpot_vase:10
robert,23297,25,ant_bee:8|cucumber_zucchini:17
roberts,23298,16,acousticguitar_violin:16
robot's,23299,1,cucumber_zucchini:1
robotics,23300,4,acousticguitar_violin:4
robots-one,23301,4,acousticguitar_violin:4
robustly,23302,2,cucumber_zucchini:2
rochester,23303,2,ambulance_firetruck:2
rock-and-roll,23304,14,acousticguitar_violin:14
rock-energy,23305,1,acousticguitar_violin:1
rock-inspired,23306,2,acousticguitar_violin:2
rock-like,23307,2,hotpot_vase:2
rock-on,23308,1,acousticguitar_violin:1
rock-star,23309,1,acousticguitar_violin:1
rock-style,23310,1,acousticguitar_violin:1
rockabilly,23311,1,acousticguitar_violin:1
rockefeller,23312,1,ambulance_firetruck:1
rocket-like,23313,8,ambulance_firetruck:7|hotpot_vase:1
rocket-style,23314,2,ambulance_firetruck:2
rocket-themed,23315,1,ambulance_firetruck:1
rockledge,23316,15,ambulance_firetruck:15
rockville,23317,11,ambulance_firetruck:11
rococo,23318,1,hotpot_vase:1
rod-style,23319,1,ambulance_firetruck:1
rodeo,23320,1,ambulance_firetruck:1
roger,23321,3,ant_bee:3
roland,23322,11,acousticguitar_violin:11
role,23323,254,ambulance_firetruck:57|ant_bee:196|cucumber_zucchini:1
roll-down,23324,1,ambulance_firetruck:1
rolled-up,23325,23,acousticguitar_violin:22|cucumber_zucchini:1
roller,23326,9,ambulance_firetruck:9
rollers,23327,2,ambulance_firetruck:2
rollover,23328,11,ambulance_firetruck:11
rolls-royce,23329,1,ambulance_firetruck:1
roma,23330,9,ambulance_firetruck:6|cucumber_zucchini:3
roma's,23331,1,ambulance_firetruck:1
romaine,23332,2,cucumber_zucchini:2
roman-style,23333,1,cucumber_zucchini:1
romana,23334,15,ambulance_firetruck:15
romanesco,23335,8,cucumber_zucchini:8
romanesco-on,23336,2,cucumber_zucchini:2
romanian,23337,1,ambulance_firetruck:1
romanze,23338,1,cucumber_zucchini:1
romanе,23339,1,cucumber_zucchini:1
romeo,23340,1,ambulance_firetruck:1
rondo,23341,3,ambulance_firetruck:3
roofed,23342,3,ambulance_firetruck:3
roofing,23343,4,ambulance_firetruck:3|cucumber_zucchini:1
roofline,23344,2,ambulance_firetruck:2
roofs,23345,31,acousticguitar_violin:2|ambulance_firetruck:28|hotpot_vase:1
room's,23346,18,acousticguitar_violin:14|cucumber_zucchini:1|hotpot_vase:3
room-green,23347,1,hotpot_vase:1
room-on,23348,1,acousticguitar_violin:1
room-two,23349,1,acousticguitar_violin:1
rooms,23350,2,acousticguitar_violin:2
rooster-rest,23351,3,hotpot_vase:3
rooster-shaped,23352,1,hotpot_vase:1
rope's,23353,1,ant_bee:1
rope-style,23354,5,hotpot_vase:5
rosa,23355,1,ambulance_firetruck:1
rosco,23356,1,ambulance_firetruck:1
rose-gold,23357,4,hotpot_vase:4
rose-shaped,23358,8,cucumber_zucchini:2|hotpot_vase:6
rose-stands,23359,1,hotpot_vase:1
rosebuds,23360,7,hotpot_vase:7
rosehip,23361,1,ant_bee:1
rosemary-rest,23362,1,cucumber_zucchini:1
rosenbauer,23363,14,ambulance_firetruck:14
roses-pink,23364,3,hotpot_vase:3
rosette's,23365,1,acousticguitar_violin:1
rosette-adorned,23366,1,acousticguitar_violin:1
rosetted,23367,3,acousticguitar_violin:3
rosewood-are,23368,1,acousticguitar_violin:1
rosy,23369,21,acousticguitar_violin:1|cucumber_zucchini:4|hotpot_vase:16
rosy-cheeked,23370,1,cucumber_zucchini:1
rot,23371,7,ant_bee:5|cucumber_zucchini:2
rotation,23372,1,ambulance_firetruck:1
rote,23373,5,ambulance_firetruck:5
roti,23374,1,hotpot_vase:1
rotini,23375,2,cucumber_zucchini:2
rotonde,23376,12,acousticguitar_violin:12
rough-edged,23377,1,ant_bee:1
rough-holed,23378,1,ant_bee:1
rough-walled,23379,1,ant_bee:1
rougher,23380,1,cucumber_zucchini:1
roughly,23381,2,cucumber_zucchini:2
roughness,23382,3,ant_bee:3
roulette,23383,2,ambulance_firetruck:2
round-are,23384,1,cucumber_zucchini:1
round-arranged,23385,1,cucumber_zucchini:1
round-displayed,23386,1,cucumber_zucchini:1
round-in,23387,2,cucumber_zucchini:2
round-with,23388,2,cucumber_zucchini:2
roundabout,23389,6,ambulance_firetruck:6
roundback,23390,1,acousticguitar_violin:1
rounded-arranged,23391,1,hotpot_vase:1
rounded-they,23392,1,hotpot_vase:1
rounded-with,23393,1,hotpot_vase:1
rounder,23394,38,cucumber_zucchini:38
roundish,23395,1,cucumber_zucchini:1
rounds-are,23396,3,cucumber_zucchini:3
rounds-fresh,23397,1,cucumber_zucchini:1
roux,23398,2,hotpot_vase:2
rove,23399,2,ant_bee:2
rover-are,23400,1,ambulance_firetruck:1
rover-based,23401,14,ambulance_firetruck:14
rover-style,23402,23,ambulance_firetruck:23
row-red,23403,2,acousticguitar_violin:2
rowing,23404,1,hotpot_vase:1
rows-some,23405,4,ambulance_firetruck:4
rows-standing,23406,3,ambulance_firetruck:3
royalton,23407,18,ambulance_firetruck:18
royaltown,23408,2,ambulance_firetruck:2
rpa-3,23409,19,ambulance_firetruck:19
rrp,23410,12,acousticguitar_violin:12
rsd,23411,12,ambulance_firetruck:12
rsvp,23412,18,acousticguitar_violin:18
rubber,23413,18,acousticguitar_violin:8|ambulance_firetruck:1|ant_bee:1|cucumber_zucchini:8
rubble-filled,23414,1,ambulance_firetruck:1
ruby,23415,2,hotpot_vase:2
ruby-red,23416,2,hotpot_vase:2
ruffled-top,23417,1,hotpot_vase:1
ruffles,23418,3,acousticguitar_violin:2|ant_bee:1
rug-one,23419,8,acousticguitar_violin:8
ruggedness,23420,1,ant_bee:1
ruler's,23421,3,ant_bee:2|cucumber_zucchini:1
rulers,23422,6,hotpot_vase:6
run,23423,512,acousticguitar_violin:485|ambulance_firetruck:23|ant_bee:2|hotpot_vase:2
run-down,23424,1,ambulance_firetruck:1
rungs,23425,1,ambulance_firetruck:1
runny,23426,18,hotpot_vase:18
runoff,23427,2,ambulance_firetruck:1|ant_bee:1
russell,23428,30,acousticguitar_violin:10|ambulance_firetruck:20
russet,23429,4,cucumber_zucchini:4
rust-brown,23430,8,hotpot_vase:8
rust-covered,23431,1,ant_bee:1
rust-emerges,23432,1,hotpot_vase:1
rust-in,23433,1,hotpot_vase:1
rust-like,23434,6,ant_bee:1|hotpot_vase:5
rust-orange,23435,7,hotpot_vase:7
rust-spotted,23436,1,ant_bee:1
rust-streaked,23437,3,ant_bee:3
rust-with,23438,1,hotpot_vase:1
rustic-looking,23439,1,cucumber_zucchini:1
rusts,23440,1,ambulance_firetruck:1
rusty-orange,23441,2,ant_bee:2
rutherford,23442,18,ambulance_firetruck:18
ruthy,23443,4,hotpot_vase:4
rutland,23444,1,ambulance_firetruck:1
rx56,23445,16,ambulance_firetruck:16
rye,23446,5,cucumber_zucchini:5
ryn-272,23447,2,ambulance_firetruck:2
ryp,23448,10,ambulance_firetruck:10
régional,23449,16,ambulance_firetruck:16
río,23450,6,ambulance_firetruck:6
s-4,23451,1,ambulance_firetruck:1
s-585,23452,10,ambulance_firetruck:10
s-962,23453,5,ambulance_firetruck:5
s.a.m.co,23454,8,ambulance_firetruck:8
s.c.t.u,23455,7,ambulance_firetruck:7
s.f.d,23456,18,ambulance_firetruck:18
s.l,23457,9,ambulance_firetruck:9
s.p.f.d,23458,15,ambulance_firetruck:15
s/4,23459,16,hotpot_vase:16
s18,23460,1,ambulance_firetruck:1
s4,23461,2,ambulance_firetruck:2
saag,23462,1,hotpot_vase:1
sac-like,23463,4,ant_bee:4
sacs-detailed,23464,1,ant_bee:1
sadness,23465,1,ant_bee:1
safari-inspired,23466,1,hotpot_vase:1
safe,23467,33,acousticguitar_violin:8|ambulance_firetruck:19|ant_bee:1|cucumber_zucchini:5
safeguard,23468,1,acousticguitar_violin:1
safely,23469,6,cucumber_zucchini:6
safety-giving,23470,1,cucumber_zucchini:1
saffron,23471,3,hotpot_vase:3
sage-green,23472,5,hotpot_vase:5
sagrera,23473,1,hotpot_vase:1
sailing,23474,19,acousticguitar_violin:3|hotpot_vase:16
sailors,23475,1,hotpot_vase:1
sails,23476,3,ambulance_firetruck:2|hotpot_vase:1
saito,23477,1,hotpot_vase:1
sakai,23478,2,hotpot_vase:2
sake,23479,4,hotpot_vase:4
sal,23480,1,ambulance_firetruck:1
salad-halved,23481,6,cucumber_zucchini:6
salad-lettuce,23482,5,cucumber_zucchini:5
salad-making,23483,1,cucumber_zucchini:1
salamander,23484,8,ambulance_firetruck:8
salat,23485,3,hotpot_vase:3
sales,23486,8,acousticguitar_violin:3|ambulance_firetruck:1|cucumber_zucchini:1|hotpot_vase:3
salle,23487,3,ambulance_firetruck:3
salles,23488,1,ambulance_firetruck:1
salmon-pink,23489,4,acousticguitar_violin:3|hotpot_vase:1
saloon,23490,11,ambulance_firetruck:11
salt-and-pepper,23491,1,hotpot_vase:1
salutes,23492,6,ambulance_firetruck:6
salvador,23493,1,ambulance_firetruck:1
salvage,23494,1,ambulance_firetruck:1
salvaged,23495,2,ambulance_firetruck:2
salvamento,23496,18,ambulance_firetruck:18
salzgitter's,23497,3,ambulance_firetruck:3
sama,23498,3,acousticguitar_violin:2|ambulance_firetruck:1
samai,23499,1,acousticguitar_violin:1
saman,23500,1,acousticguitar_violin:1
samarang,23501,1,acousticguitar_violin:1
samaritan,23502,1,ambulance_firetruck:1
samco,23503,3,ambulance_firetruck:3
samgye-tang,23504,8,hotpot_vase:8
samgyeopsal,23505,4,hotpot_vase:4
samick,23506,3,acousticguitar_violin:3
samosas,23507,1,cucumber_zucchini:1
sampeardarba,23508,1,ambulance_firetruck:1
sampedarba,23509,1,ambulance_firetruck:1
sampeerdarba,23510,1,ambulance_firetruck:1
sampeirdarba,23511,1,ambulance_firetruck:1
sampierdarba,23512,2,ambulance_firetruck:2
sample,23513,11,acousticguitar_violin:5|ant_bee:4|cucumber_zucchini:2
samplerdarba,23514,1,ambulance_firetruck:1
samples,23515,21,acousticguitar_violin:13|hotpot_vase:8
sampliarda,23516,1,ambulance_firetruck:1
sampling,23517,2,ant_bee:2
samson,23518,1,acousticguitar_violin:1
samu,23519,3,ambulance_firetruck:3
samur-protección,23520,1,ambulance_firetruck:1
samurai,23521,1,hotpot_vase:1
sanctuary,23522,2,acousticguitar_violin:2
sand-covered,23523,1,ant_bee:1
sand-filled,23524,6,hotpot_vase:6
sand-heated,23525,1,hotpot_vase:1
sand-like,23526,2,ant_bee:2
sandbag,23527,1,ambulance_firetruck:1
sanded,23528,1,acousticguitar_violin:1
sanding,23529,7,acousticguitar_violin:7
sandkrug,23530,2,ambulance_firetruck:2
sandpaper,23531,1,acousticguitar_violin:1
sandpapers,23532,1,acousticguitar_violin:1
sandy-brown,23533,2,ant_bee:2
sandy-colored,23534,1,ambulance_firetruck:1
sandy-orange,23535,1,ant_bee:1
sani,23536,1,ambulance_firetruck:1
sanidad,23537,4,ambulance_firetruck:4
sanitaire,23538,15,ambulance_firetruck:15
sanitare,23539,13,ambulance_firetruck:13
sanitari,23540,2,ambulance_firetruck:2
sanitarie,23541,1,ambulance_firetruck:1
sanitario,23542,1,ambulance_firetruck:1
sanitation,23543,19,ambulance_firetruck:17|ant_bee:2
sanittrans,23544,1,ambulance_firetruck:1
sanitária,23545,1,ambulance_firetruck:1
sanitätschulen,23546,1,ambulance_firetruck:1
sankt-jürgen-strasse,23547,1,ambulance_firetruck:1
sankt-jürgen-straße,23548,10,ambulance_firetruck:10
sanskrit,23549,1,acousticguitar_violin:1
sanskrit-like,23550,1,acousticguitar_violin:1
santa's,23551,1,hotpot_vase:1
santana,23552,2,acousticguitar_violin:2
santander,23553,13,ambulance_firetruck:13
santiago's,23554,3,ambulance_firetruck:3
santo,23555,1,hotpot_vase:1
santorini,23556,1,hotpot_vase:1
santos,23557,1,acousticguitar_violin:1
sap-covered,23558,1,ant_bee:1
sap-exuding,23559,1,ant_bee:1
sap-feeders,23560,1,ant_bee:1
sap-filled,23561,1,ant_bee:1
sap-like,23562,1,ant_bee:1
sap-sucker,23563,1,ant_bee:1
sap-sucking,23564,3,ant_bee:3
sap-working,23565,1,ant_bee:1
sapeurs-pompiers,23566,2,ambulance_firetruck:2
sapling,23567,5,hotpot_vase:5
sarangi,23568,2,acousticguitar_violin:2
sarde's,23569,1,ambulance_firetruck:1
sardes,23570,17,ambulance_firetruck:17
sardines,23571,1,cucumber_zucchini:1
sardo,23572,1,ambulance_firetruck:1
sardı,23573,1,ambulance_firetruck:1
sari,23574,1,cucumber_zucchini:1
sarino,23575,1,ambulance_firetruck:1
sarranog,23576,1,acousticguitar_violin:1
sasa,23577,17,ambulance_firetruck:17
sash,23578,8,acousticguitar_violin:3|hotpot_vase:5
sashes,23579,1,acousticguitar_violin:1
sasserath,23580,2,ant_bee:2
satin-like,23581,1,acousticguitar_violin:1
satire,23582,4,cucumber_zucchini:2|hotpot_vase:2
satisfaction,23583,2,hotpot_vase:2
satisfied,23584,1,cucumber_zucchini:1
satisfying,23585,6,cucumber_zucchini:1|hotpot_vase:5
sato,23586,1,hotpot_vase:1
satsuma-style,23587,1,hotpot_vase:1
saturated,23588,9,acousticguitar_violin:1|ambulance_firetruck:2|ant_bee:6
saturation,23589,2,ambulance_firetruck:2
satyr,23590,1,hotpot_vase:1
sauce-all,23591,2,hotpot_vase:2
sauce-appear,23592,1,cucumber_zucchini:1
sauce-arranged,23593,1,cucumber_zucchini:1
sauce-classic,23594,1,hotpot_vase:1
sauce-comforting,23595,1,hotpot_vase:1
sauce-each,23596,1,hotpot_vase:1
sauce-fresh,23597,2,cucumber_zucchini:2
sauce-offering,23598,1,hotpot_vase:1
sauce-ready,23599,4,hotpot_vase:4
sauce-rich,23600,1,hotpot_vase:1
sauce-served,23601,5,hotpot_vase:5
sauce-suggesting,23602,1,cucumber_zucchini:1
sauce-topped,23603,2,hotpot_vase:2
sauce-traditional,23604,1,hotpot_vase:1
sauce-with,23605,1,hotpot_vase:1
saucers,23606,10,hotpot_vase:10
sauces-ready,23607,4,hotpot_vase:4
saucing,23608,1,cucumber_zucchini:1
saugatuck,23609,1,ambulance_firetruck:1
saugus,23610,1,ambulance_firetruck:1
saulisbury,23611,1,ambulance_firetruck:1
saulsburry,23612,1,ambulance_firetruck:1
saulsbury,23613,15,ambulance_firetruck:15
sausage-based,23614,1,hotpot_vase:1
savannah,23615,3,acousticguitar_violin:1|ambulance_firetruck:1|hotpot_vase:1
savart,23616,1,acousticguitar_violin:1
saves,23617,2,ambulance_firetruck:2
saving,23618,19,ambulance_firetruck:18|hotpot_vase:1
savored,23619,3,hotpot_vase:3
savoring,23620,6,hotpot_vase:6
savors,23621,2,hotpot_vase:2
savory-filled,23622,1,hotpot_vase:1
savory-is,23623,1,hotpot_vase:1
sawdust,23624,2,acousticguitar_violin:1|ant_bee:1
sawdust-like,23625,1,ant_bee:1
saws,23626,10,ant_bee:10
saws-imagining,23627,1,ant_bee:1
saws-on,23628,2,ant_bee:2
sayah,23629,1,acousticguitar_violin:1
sayan,23630,1,acousticguitar_violin:1
saying,23631,3,ambulance_firetruck:3
sb,23632,15,acousticguitar_violin:15
sbas,23633,1,hotpot_vase:1
sc,23634,1,ant_bee:1
sc012d,23635,15,hotpot_vase:15
sc013d,23636,15,hotpot_vase:15
sc014d,23637,15,hotpot_vase:15
sc7,23638,5,ambulance_firetruck:5
sc7fd,23639,1,ambulance_firetruck:1
scaffolding-covered,23640,15,ambulance_firetruck:15
scale's,23641,1,ant_bee:1
scale-like,23642,4,ant_bee:4
scaled,23643,4,acousticguitar_violin:3|ambulance_firetruck:1
scaled-down,23644,2,acousticguitar_violin:2
scales-in,23645,1,hotpot_vase:1
scallion,23646,1,cucumber_zucchini:1
scallions-ideal,23647,1,hotpot_vase:1
scallions-on,23648,1,cucumber_zucchini:1
scallions-ready,23649,1,hotpot_vase:1
scallions-rest,23650,1,cucumber_zucchini:1
scallions-simmering,23651,1,hotpot_vase:1
scallions-typical,23652,1,hotpot_vase:1
scallions-vibrant,23653,1,cucumber_zucchini:1
scallop,23654,1,cucumber_zucchini:1
scalloped-edge,23655,11,cucumber_zucchini:5|hotpot_vase:6
scaly,23656,6,acousticguitar_violin:3|ant_bee:3
scannable,23657,1,cucumber_zucchini:1
scanned,23658,1,ambulance_firetruck:1
scapes,23659,1,cucumber_zucchini:1
scar,23660,24,cucumber_zucchini:24
scarring,23661,7,cucumber_zucchini:7
scattered-suggesting,23662,1,hotpot_vase:1
scattering,23663,7,ant_bee:7
scatters,23664,16,ambulance_firetruck:9|ant_bee:7
scavenged,23665,1,ambulance_firetruck:1
scavenger,23666,5,ant_bee:5
scavengers,23667,11,ant_bee:11
scavenging-as,23668,1,ant_bee:1
scavenging-in,23669,1,ant_bee:1
scba,23670,1,ambulance_firetruck:1
sce,23671,1,ambulance_firetruck:1
scenario,23672,2,ambulance_firetruck:2
scenarios,23673,1,ambulance_firetruck:1
scene's,23674,39,acousticguitar_violin:3|ambulance_firetruck:5|ant_bee:27|cucumber_zucchini:3|hotpot_vase:1
scene-bare,23675,1,acousticguitar_violin:1
scene-green,23676,2,hotpot_vase:2
scene-perhaps,23677,1,hotpot_vase:1
scene-possibly,23678,1,hotpot_vase:1
scenes-centaur,23679,1,hotpot_vase:1
scenes-centaurs,23680,2,hotpot_vase:2
scenes-cityscapes,23681,1,hotpot_vase:1
scenes-fish,23682,1,hotpot_vase:1
scenes-flowers,23683,1,hotpot_vase:1
scenes-one,23684,1,hotpot_vase:1
scent,23685,2,ant_bee:2
sch,23686,1,ambulance_firetruck:1
scheme-blue,23687,1,hotpot_vase:1
schemes,23688,5,ambulance_firetruck:3|hotpot_vase:2
schmit,23689,1,acousticguitar_violin:1
schnell-einsatz-gruppe,23690,11,ambulance_firetruck:11
schofield,23691,1,ambulance_firetruck:1
scholar,23692,3,hotpot_vase:3
scholarly,23693,2,acousticguitar_violin:1|hotpot_vase:1
scholars,23694,1,hotpot_vase:1
scholz,23695,1,ambulance_firetruck:1
school-like,23696,2,acousticguitar_violin:2
school-style,23697,1,acousticguitar_violin:1
schoolchildren,23698,1,acousticguitar_violin:1
sci-fi,23699,19,acousticguitar_violin:6|ant_bee:8|cucumber_zucchini:4|hotpot_vase:1
sci-fi-inspired,23700,1,cucumber_zucchini:1
scientists,23701,1,ant_bee:1
scissors-blending,23702,1,ant_bee:1
scituate,23703,2,ambulance_firetruck:2
sconce,23704,1,ambulance_firetruck:1
sconces,23705,9,ambulance_firetruck:2|hotpot_vase:7
scooby,23706,1,acousticguitar_violin:1
scooter's,23707,1,acousticguitar_violin:1
scooters,23708,13,ambulance_firetruck:13
scorched,23709,7,ambulance_firetruck:7
scoreboard,23710,7,acousticguitar_violin:4|ambulance_firetruck:3
scored,23711,3,hotpot_vase:3
scores,23712,3,acousticguitar_violin:3
scott,23713,4,ambulance_firetruck:4
scramble,23714,14,cucumber_zucchini:14
scrapbook,23715,1,ambulance_firetruck:1
scrapbooks,23716,5,ambulance_firetruck:5
scraped,23717,10,cucumber_zucchini:10
scrapped,23718,1,ambulance_firetruck:1
scrapsbooks,23719,1,ambulance_firetruck:1
scratches,23720,56,acousticguitar_violin:41|ambulance_firetruck:2|ant_bee:10|cucumber_zucchini:1|hotpot_vase:2
scratchplate,23721,1,acousticguitar_violin:1
screen-covered,23722,1,hotpot_vase:1
screws,23723,6,acousticguitar_violin:6
scribbled,23724,1,cucumber_zucchini:1
scribbles,23725,8,acousticguitar_violin:1|ant_bee:6|cucumber_zucchini:1
scroll's,23726,2,acousticguitar_violin:2
scroll-both,23727,1,acousticguitar_violin:1
scroll-classic,23728,1,acousticguitar_violin:1
scroll-highlighting,23729,14,acousticguitar_violin:14
scroll-showcasing,23730,2,acousticguitar_violin:2
scroll-topped,23731,9,acousticguitar_violin:9
scroll-with,23732,4,acousticguitar_violin:4
scrolling,23733,15,hotpot_vase:15
scrubbing,23734,3,ambulance_firetruck:3
scrubland,23735,1,ambulance_firetruck:1
scrubs,23736,15,ambulance_firetruck:15
scruffy,23737,1,cucumber_zucchini:1
scrunchie,23738,1,acousticguitar_violin:1
scrutiny,23739,5,ant_bee:5
scu,23740,3,ambulance_firetruck:3
scudo,23741,2,ambulance_firetruck:2
scuffed,23742,1,cucumber_zucchini:1
scuffs,23743,1,acousticguitar_violin:1
sculpting,23744,2,hotpot_vase:2
sculptures-one,23745,3,hotpot_vase:3
scutt,23746,1,ambulance_firetruck:1
scuttle,23747,1,ant_bee:1
scuttling,23748,1,ant_bee:1
sd,23749,1,ambulance_firetruck:1
se,23750,3,ambulance_firetruck:3
se-135-ky,23751,1,ambulance_firetruck:1
se-962,23752,1,ambulance_firetruck:1
sea-inspired,23753,1,hotpot_vase:1
seabrook,23754,20,ambulance_firetruck:20
seafood-are,23755,1,hotpot_vase:1
seafood-arranged,23756,1,hotpot_vase:1
seafood-based,23757,2,hotpot_vase:2
seafood-infused,23758,1,cucumber_zucchini:1
seagram,23759,1,ambulance_firetruck:1
seagull,23760,3,acousticguitar_violin:2|ambulance_firetruck:1
seamless,23761,1,acousticguitar_violin:1
sear,23762,26,cucumber_zucchini:21|hotpot_vase:5
search-and-rescue,23763,1,ambulance_firetruck:1
searching,23764,2,ant_bee:2
searing,23765,9,cucumber_zucchini:6|hotpot_vase:3
sears,23766,4,acousticguitar_violin:4
searsport,23767,1,ambulance_firetruck:1
seascape,23768,1,hotpot_vase:1
seashells,23769,28,hotpot_vase:28
seasonal,23770,104,ambulance_firetruck:1|ant_bee:5|cucumber_zucchini:95|hotpot_vase:3
seasoned-surrounded,23771,1,hotpot_vase:1
seasonings-all,23772,1,hotpot_vase:1
seasonings-ready,23773,1,cucumber_zucchini:1
seat-against,23774,2,ambulance_firetruck:2
seatbacks,23775,2,acousticguitar_violin:1|ambulance_firetruck:1
seatbelts,23776,1,ambulance_firetruck:1
seated-exchanging,23777,2,hotpot_vase:2
seated-interacting,23778,1,hotpot_vase:1
seats-one,23779,1,ambulance_firetruck:1
seaweed-is,23780,1,hotpot_vase:1
seco,23781,30,ambulance_firetruck:30
secoia,23782,1,ambulance_firetruck:1
secondary,23783,1,hotpot_vase:1
seconds,23784,5,ambulance_firetruck:2|ant_bee:3
secour,23785,1,ambulance_firetruck:1
secours,23786,34,ambulance_firetruck:34
secret,23787,1,hotpot_vase:1
secretaría,23788,1,ambulance_firetruck:1
secrete,23789,9,ant_bee:9
secreted,23790,2,ant_bee:2
secreting,23791,7,ant_bee:7
secretions-in,23792,1,ant_bee:1
secretions-likely,23793,6,ant_bee:6
sections-are,23794,1,hotpot_vase:1
sections-clear,23795,21,hotpot_vase:21
sections-creamy,23796,2,hotpot_vase:2
sections-light,23797,1,hotpot_vase:1
sections-one,23798,27,hotpot_vase:27
sections-rich,23799,6,hotpot_vase:6
sections-salty,23800,1,hotpot_vase:1
sections-shrimp,23801,1,hotpot_vase:1
sections-spicy,23802,15,hotpot_vase:15
sections-vegetable,23803,2,hotpot_vase:2
secures,23804,23,acousticguitar_violin:12|ambulance_firetruck:5|ant_bee:1|cucumber_zucchini:2|hotpot_vase:3
sedalia,23805,1,ambulance_firetruck:1
sedan-based,23806,2,ambulance_firetruck:2
sedan-style,23807,1,ambulance_firetruck:1
sedans,23808,9,ambulance_firetruck:9
sediment,23809,2,ant_bee:2
sedum,23810,24,ant_bee:24
seed-across,23811,1,ant_bee:1
seed-laden,23812,1,ant_bee:1
seed-like,23813,1,ant_bee:1
seed-lined,23814,1,cucumber_zucchini:1
seed-speckled,23815,8,cucumber_zucchini:8
seed-through,23816,2,ant_bee:2
seedlings,23817,3,ant_bee:1|cucumber_zucchini:2
seeds-bathed,23818,1,ant_bee:1
seeds-bright,23819,1,cucumber_zucchini:1
seeds-covering,23820,1,ant_bee:1
seeds-in,23821,1,ant_bee:1
seeds-nature's,23822,1,ant_bee:1
seeds-vibrant,23823,1,cucumber_zucchini:1
seeds-while,23824,1,ant_bee:1
seed腔,23825,1,cucumber_zucchini:1
seeking,23826,12,acousticguitar_violin:1|ant_bee:9|cucumber_zucchini:2
seeks,23827,8,ambulance_firetruck:1|ant_bee:7
seem,23828,1,acousticguitar_violin:1
seems,23829,11,acousticguitar_violin:4|ambulance_firetruck:3|ant_bee:3|hotpot_vase:1
seeping,23830,1,ant_bee:1
seg,23831,16,ambulance_firetruck:16
segment,23832,5,ant_bee:5
segmentation,23833,41,ant_bee:41
segments-head,23834,3,ant_bee:3
seirbhís,23835,3,ambulance_firetruck:3
seit,23836,5,cucumber_zucchini:5
select,23837,33,cucumber_zucchini:32|hotpot_vase:1
selections,23838,5,cucumber_zucchini:5
selectively,23839,6,acousticguitar_violin:1|ambulance_firetruck:3|ant_bee:2
selector,23840,3,acousticguitar_violin:3
self,23841,1,ambulance_firetruck:1
self-care,23842,4,cucumber_zucchini:4
self-confidence,23843,2,ant_bee:2
seller,23844,1,hotpot_vase:1
sem,23845,17,ambulance_firetruck:17
sementi,23846,13,cucumber_zucchini:13
sementi's,23847,1,cucumber_zucchini:1
semester,23848,1,hotpot_vase:1
semi-arid,23849,2,ant_bee:2
semi-circle,23850,4,ant_bee:1|cucumber_zucchini:3
